index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
12678,Class2,1697980268.0,Partially_Correct,2,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,320,9,66f99grd556eyxjqk7pz
12679,Class2,1696589415.0,Error2,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,284,5,si6ymh6w7xbo2f40o0p8
12680,Class2,1702437129.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,464,2,je7kqkmpwkosa7nkgfpx
12681,Class2,1700055955.0,Absolutely_Error,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_5Q4KoXthUuYz3bvrTDFm,484,3,3m4gx52iq3mwqdycm8mm
12682,Class2,1701871191.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,0,5,2jvnsh0veb6qnn3uv6i8
12683,Class2,1696674736.0,Absolutely_Error,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,192,4,si6ymh6w7xbo2f40o0p8
12684,Class2,1698837861.0,Absolutely_Error,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,196,3,pkjom9yr5m9690fg6wsi
12685,Class2,1701310501.0,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_BXr9AIsPQhwNvyGdZL57,204,6,9trgand057juzal1kecf
12686,Class2,1699341529.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,332,5,2uxkhe454qk8jvk0ufvp
12687,Class2,1700882344.0,Error4,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,448,2,zyfp520tbnq5p2pvrkin
12688,Class2,1701261258.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_gj1NLb4Jn7URf9K2kQPd,380,6,ef04ejvyvmh5votejbif
12689,Class2,1698474167.0,Partially_Correct,2,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,320,3,58n0dsxyyqnriomw67id
12690,Class2,1699012373.0,Error4,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,476,3,shtnl1wh1mconb8od5ko
12691,Class2,1702649893.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,4,ugaiak78ggmnku4yndlt
12692,Class2,1699282276.0,Partially_Correct,1,Question_Az73sM0rHfWVKuc4X2kL,Method_Cj9Ya2R7fZd6xs1q5mNQ,456,5,bwvpzqnhh752noqjqj8d
12693,Class2,1696676308.0,Absolutely_Correct,1,Question_VgKw8PjY1FR6cm2QI9XW,Method_gj1NLb4Jn7URf9K2kQPd,188,3,2zfdinkl7qrn0o62tlp4
12694,Class2,1698547656.0,Absolutely_Error,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,352,2,ef04ejvyvmh5votejbif
12695,Class2,1697524053.0,Error3,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,7,p6cp3ogj6xy2riczfupv
12696,Class2,1697956021.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,0,4,99dj4o3b2f6m4jemke7d
12697,Class2,1703219355.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_BXr9AIsPQhwNvyGdZL57,316,2,ik7o5ykfnku0qp74sy1i
12698,Class2,1699011893.0,Error1,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_m8vwGkEZc3TSW2xqYUoR,0,4,bwvpzqnhh752noqjqj8d
12699,Class2,1701858434.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,348,3,p6cp3ogj6xy2riczfupv
12700,Class2,1700061415.0,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,316,3,58n0dsxyyqnriomw67id
12701,Class2,1702641507.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_Cj9Ya2R7fZd6xs1q5mNQ,496,4,3m4gx52iq3mwqdycm8mm
12702,Class2,1700221504.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,3m4gx52iq3mwqdycm8mm
12703,Class2,1697631567.0,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_gj1NLb4Jn7URf9K2kQPd,320,8,4acutl013itvh9va99p7
12704,Class2,1697198654.0,Partially_Correct,1,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,328,5,si6ymh6w7xbo2f40o0p8
12705,Class2,1696673694.0,Error2,0,Question_fZrP3FJ4ebUogW9V7taS,Method_5Q4KoXthUuYz3bvrTDFm,188,5,n8pe3tt7qmlgojwhhsj0
12706,Class2,1700922385.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,324,3,vrdxefyyyx3tkticfqnv
12707,Class2,1696516156.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,4,3qvqfnzdg358mord1cku
12708,Class2,1698623195.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_BXr9AIsPQhwNvyGdZL57,308,2,ugaiak78ggmnku4yndlt
12709,Class2,1698220069.0,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,192,4,5mrih4nj5agvu67vao4m
12710,Class2,1703331854.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,496,4,ef04ejvyvmh5votejbif
12711,Class2,1703170320.0,Absolutely_Error,0,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,312,3,n8pe3tt7qmlgojwhhsj0
12712,Class2,1703977606.0,Error5,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,0,--,je7kqkmpwkosa7nkgfpx
12713,Class2,1696746786.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,328,4,58n0dsxyyqnriomw67id
12714,Class2,1697799753.0,Absolutely_Error,0,Question_Jr4Wz5jLqmN01KUwHa7g,Method_gj1NLb4Jn7URf9K2kQPd,320,67,dgoapkg9vpnafks22kx4
12715,Class2,1699021253.0,Error3,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,608,4,ef04ejvyvmh5votejbif
12716,Class2,1700050002.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,3,p6cp3ogj6xy2riczfupv
12717,Class2,1699197370.0,Error2,0,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,204,4,p6cp3ogj6xy2riczfupv
12718,Class2,1702717129.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,452,2,yyz9rmyzzdp52h0glddp
12719,Class2,1701262169.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_gj1NLb4Jn7URf9K2kQPd,0,2,n8pe3tt7qmlgojwhhsj0
12720,Class2,1699629759.0,Error2,0,Question_TmKaGvfNoXYq4FZ2JrBu,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,3,66f99grd556eyxjqk7pz
12721,Class2,1697418392.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3qvqfnzdg358mord1cku
12722,Class2,1701255339.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,348,6,dfnvtf7qbi2955rjeaqx
12723,Class2,1702978089.0,Error3,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,320,3,n8pe3tt7qmlgojwhhsj0
12724,Class2,1699672071.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,0,1,p6cp3ogj6xy2riczfupv
12725,Class2,1700925340.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,360,2,xy7cro773yqyoblucwkp
12726,Class2,1698023606.0,Partially_Correct,1,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_5Q4KoXthUuYz3bvrTDFm,300,5,6tq9irjllweqmqe4u7sf
12727,Class2,1700051626.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,476,3,putb7ja6dwpdag4bwvnj
12728,Class2,1697469561.0,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,316,5,2zfdinkl7qrn0o62tlp4
12729,Class2,1698059909.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_gj1NLb4Jn7URf9K2kQPd,196,5,n8pe3tt7qmlgojwhhsj0
12730,Class2,1703069632.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,324,3,5mrih4nj5agvu67vao4m
12731,Class2,1701831561.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,512,10,2uxkhe454qk8jvk0ufvp
12732,Class2,1697015132.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_5Q4KoXthUuYz3bvrTDFm,0,5,5mrih4nj5agvu67vao4m
12733,Class2,1702998018.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,2,3qvqfnzdg358mord1cku
12734,Class2,1697171739.0,Error1,0,Question_BW0ItEaymH3TkD6S15JF,Method_BXr9AIsPQhwNvyGdZL57,0,1,66f99grd556eyxjqk7pz
12735,Class2,1697194700.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,196,7,9trgand057juzal1kecf
12736,Class2,1696603931.0,Error1,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,2zfdinkl7qrn0o62tlp4
12737,Class2,1702459375.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,2,p6cp3ogj6xy2riczfupv
12738,Class2,1698669240.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,200,4,5mrih4nj5agvu67vao4m
12739,Class2,1702908920.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,344,2,dfnvtf7qbi2955rjeaqx
12740,Class2,1700493057.0,Absolutely_Error,0,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,324,5,3m4gx52iq3mwqdycm8mm
12741,Class2,1701862777.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_gj1NLb4Jn7URf9K2kQPd,336,4,2uxkhe454qk8jvk0ufvp
12742,Class2,1697705893.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,320,5,66f99grd556eyxjqk7pz
12743,Class2,1703323416.0,Partially_Correct,2,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,476,4,6tq9irjllweqmqe4u7sf
12744,Class2,1700228839.0,Absolutely_Correct,3,Question_pVKXjZn0BkSwYcsa7C31,Method_5Q4KoXthUuYz3bvrTDFm,352,3,putb7ja6dwpdag4bwvnj
12745,Class2,1702716800.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,332,4,rd32gyblqsfn03xatnmt
12746,Class2,1696667230.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_Cj9Ya2R7fZd6xs1q5mNQ,172,6,bwvpzqnhh752noqjqj8d
12747,Class2,1702390931.0,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,320,3,3cic5ziycjx4ik4ll0v1
12748,Class2,1697956475.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_BXr9AIsPQhwNvyGdZL57,0,3,58n0dsxyyqnriomw67id
12749,Class2,1699018736.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,320,5,bwvpzqnhh752noqjqj8d
12750,Class2,1696679677.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,320,8,3cic5ziycjx4ik4ll0v1
12751,Class2,1700899316.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_gj1NLb4Jn7URf9K2kQPd,332,3,yyz9rmyzzdp52h0glddp
12752,Class2,1701171399.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,484,8,vrdxefyyyx3tkticfqnv
12753,Class2,1696948023.0,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_m8vwGkEZc3TSW2xqYUoR,320,6,553l2g7kpifbvn82knxk
12754,Class2,1696839724.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_m8vwGkEZc3TSW2xqYUoR,304,3,n8pe3tt7qmlgojwhhsj0
12755,Class2,1700483736.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_BXr9AIsPQhwNvyGdZL57,356,7,99dj4o3b2f6m4jemke7d
12756,Class2,1700373482.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,448,3,3qvqfnzdg358mord1cku
12757,Class2,1698913350.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_gj1NLb4Jn7URf9K2kQPd,472,3,5mrih4nj5agvu67vao4m
12758,Class2,1697628368.0,Error5,0,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_gj1NLb4Jn7URf9K2kQPd,0,--,553l2g7kpifbvn82knxk
12759,Class2,1701933920.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,348,2,vrdxefyyyx3tkticfqnv
12760,Class2,1699448934.0,Error2,0,Question_pVKXjZn0BkSwYcsa7C31,Method_m8vwGkEZc3TSW2xqYUoR,372,3,je7kqkmpwkosa7nkgfpx
12761,Class2,1697597081.0,Absolutely_Error,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_gj1NLb4Jn7URf9K2kQPd,324,8,5mrih4nj5agvu67vao4m
12762,Class2,1703137345.0,Partially_Correct,2,Question_bumGRTJ0c8p4v5D6eHZa,Method_BXr9AIsPQhwNvyGdZL57,440,3,dgoapkg9vpnafks22kx4
12763,Class2,1701369481.0,Error1,0,Question_62XbhBvJ8NUSnApgDL94,Method_m8vwGkEZc3TSW2xqYUoR,0,2,x8hldszj3z40bgxl4mci
12764,Class2,1701854452.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,436,4,je7kqkmpwkosa7nkgfpx
12765,Class2,1698233611.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,5,zyfp520tbnq5p2pvrkin
12766,Class2,1696633039.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_m8vwGkEZc3TSW2xqYUoR,300,2,2jvnsh0veb6qnn3uv6i8
12767,Class2,1701865652.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,344,3,zyfp520tbnq5p2pvrkin
12768,Class2,1702650311.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,0,2,bwvpzqnhh752noqjqj8d
12769,Class2,1700640898.0,Absolutely_Correct,3,Question_QRm48lXxzdP7Tn1WgNOf,Method_m8vwGkEZc3TSW2xqYUoR,332,2,vrdxefyyyx3tkticfqnv
12770,Class2,1698117869.0,Absolutely_Error,0,Question_NixCn84GdK2tySa5rB1V,Method_gj1NLb4Jn7URf9K2kQPd,192,5,n8pe3tt7qmlgojwhhsj0
12771,Class2,1696587425.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,188,4,putb7ja6dwpdag4bwvnj
12772,Class2,1700055928.0,Error1,0,Question_pVKXjZn0BkSwYcsa7C31,Method_gj1NLb4Jn7URf9K2kQPd,0,3,ef04ejvyvmh5votejbif
12773,Class2,1703159164.0,Absolutely_Correct,3,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_m8vwGkEZc3TSW2xqYUoR,344,3,shtnl1wh1mconb8od5ko
12774,Class2,1700882344.0,Error4,0,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,448,2,n8pe3tt7qmlgojwhhsj0
12775,Class2,1696745902.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_gj1NLb4Jn7URf9K2kQPd,324,5,58n0dsxyyqnriomw67id
12776,Class2,1699076949.0,Partially_Correct,1,Question_bumGRTJ0c8p4v5D6eHZa,Method_5Q4KoXthUuYz3bvrTDFm,316,2,bwvpzqnhh752noqjqj8d
12777,Class2,1701504955.0,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,320,3,vrdxefyyyx3tkticfqnv
12778,Class2,1696671248.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_m8vwGkEZc3TSW2xqYUoR,196,4,putb7ja6dwpdag4bwvnj
12779,Class2,1702032133.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,348,2,yyz9rmyzzdp52h0glddp
12780,Class2,1700895576.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,472,3,3cic5ziycjx4ik4ll0v1
12781,Class2,1702654916.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,320,2,je7kqkmpwkosa7nkgfpx
12782,Class2,1697628351.0,Error2,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,3,dfnvtf7qbi2955rjeaqx
12783,Class2,1701852271.0,Partially_Correct,1,Question_EhVPdmlB31M8WKGqL0wc,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,3,shtnl1wh1mconb8od5ko
12784,Class2,1702558402.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,384,3,5mrih4nj5agvu67vao4m
12785,Class2,1701691373.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,196,6,ef04ejvyvmh5votejbif
12786,Class2,1698503288.0,Error2,0,Question_Mh4CZIsrEfxkP1wXtOYV,Method_gj1NLb4Jn7URf9K2kQPd,312,3,62olkigg7ntlaf6fzytl
12787,Class2,1701332684.0,Partially_Correct,1,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,348,5,99dj4o3b2f6m4jemke7d
12788,Class2,1700927304.0,Error1,0,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,0,4,ef04ejvyvmh5votejbif
12789,Class2,1702995170.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,332,3,zyfp520tbnq5p2pvrkin
12790,Class2,1699948030.0,Partially_Correct,1,Question_lU2wvHSZq7m43xiVroBc,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,8,5mrih4nj5agvu67vao4m
12791,Class2,1696761575.0,Partially_Correct,1,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,212,4,xy7cro773yqyoblucwkp
12792,Class2,1699281461.0,Error1,0,Question_6RQj2gF3OeK5AmDvThUV,Method_5Q4KoXthUuYz3bvrTDFm,0,1,3cic5ziycjx4ik4ll0v1
12793,Class2,1701854452.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,436,4,je7kqkmpwkosa7nkgfpx
12794,Class2,1697297165.0,Absolutely_Correct,3,Question_ZTbD7mxr2OUp8Fz6iNjy,Method_5Q4KoXthUuYz3bvrTDFm,320,5,xy7cro773yqyoblucwkp
12795,Class2,1700045789.0,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,324,2,62olkigg7ntlaf6fzytl
12796,Class2,1702030109.0,Partially_Correct,2,Question_UXqN1F7G3Sbldz02vZne,Method_m8vwGkEZc3TSW2xqYUoR,352,3,58n0dsxyyqnriomw67id
12797,Class2,1697345772.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_5Q4KoXthUuYz3bvrTDFm,192,3,pkjom9yr5m9690fg6wsi
12798,Class2,1700610502.0,Absolutely_Correct,3,Question_lU2wvHSZq7m43xiVroBc,Method_5Q4KoXthUuYz3bvrTDFm,312,3,ef04ejvyvmh5votejbif
12799,Class2,1697197594.0,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,bwvpzqnhh752noqjqj8d
12800,Class2,1697816031.0,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,320,5,zyfp520tbnq5p2pvrkin
12801,Class2,1698250203.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,196,4,si6ymh6w7xbo2f40o0p8
12802,Class2,1696519573.0,Absolutely_Error,0,Question_3oPyUzDmQtcMfLpGZ0jW,Method_BXr9AIsPQhwNvyGdZL57,320,4,dgoapkg9vpnafks22kx4
12803,Class2,1702050552.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,324,2,ik7o5ykfnku0qp74sy1i
12804,Class2,1701002752.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_BXr9AIsPQhwNvyGdZL57,192,3,3m4gx52iq3mwqdycm8mm
12805,Class2,1704018048.0,Error1,0,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,0,1,putb7ja6dwpdag4bwvnj
12806,Class2,1696604228.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_BXr9AIsPQhwNvyGdZL57,0,1,99dj4o3b2f6m4jemke7d
12807,Class2,1694854357.0,Error2,0,Question_VgKw8PjY1FR6cm2QI9XW,Method_BXr9AIsPQhwNvyGdZL57,312,2,ugaiak78ggmnku4yndlt
12808,Class2,1697035238.0,Error3,0,Question_62XbhBvJ8NUSnApgDL94,Method_BXr9AIsPQhwNvyGdZL57,324,4,4acutl013itvh9va99p7
12809,Class2,1703168646.0,Partially_Correct,1,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,320,3,dgoapkg9vpnafks22kx4
12810,Class2,1697382520.0,Error1,0,Question_3MwAFlmNO8EKrpY5zjUd,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,2,p6cp3ogj6xy2riczfupv
12811,Class2,1701950588.0,Error1,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,0,5,553l2g7kpifbvn82knxk
12812,Class2,1698229312.0,Error1,0,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,0,2,2uxkhe454qk8jvk0ufvp
12813,Class2,1701579618.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,356,2,je7kqkmpwkosa7nkgfpx
12814,Class2,1697030276.0,Error4,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_5Q4KoXthUuYz3bvrTDFm,324,5,putb7ja6dwpdag4bwvnj
12815,Class2,1696603120.0,Error1,0,Question_q7OpB2zCMmW9wS8uNt3H,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,dfnvtf7qbi2955rjeaqx
12816,Class2,1698161258.0,Absolutely_Error,0,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,196,4,awxiqzybhp95e08qx1h5
12817,Class2,1701092548.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,204,6,si6ymh6w7xbo2f40o0p8
12818,Class2,1701248839.0,Error6,0,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,4,vrdxefyyyx3tkticfqnv
12819,Class2,1698892193.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_gj1NLb4Jn7URf9K2kQPd,316,3,dgoapkg9vpnafks22kx4
12820,Class2,1703692149.0,Absolutely_Error,0,Question_62XbhBvJ8NUSnApgDL94,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,2,xy7cro773yqyoblucwkp
12821,Class2,1702307880.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,468,3,xy7cro773yqyoblucwkp
12822,Class2,1704018442.0,Error2,0,Question_xqlJkmRaP0otZcX4fK3W,Method_Cj9Ya2R7fZd6xs1q5mNQ,332,2,3cic5ziycjx4ik4ll0v1
12823,Class2,1696849390.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,316,4,bwvpzqnhh752noqjqj8d
12824,Class2,1697628733.0,Absolutely_Correct,2,Question_3oPyUzDmQtcMfLpGZ0jW,Method_5Q4KoXthUuYz3bvrTDFm,324,6,bwvpzqnhh752noqjqj8d
12825,Class2,1701858849.0,Absolutely_Error,0,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,332,2,ef04ejvyvmh5votejbif
12826,Class2,1701244686.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_BXr9AIsPQhwNvyGdZL57,196,2,putb7ja6dwpdag4bwvnj
